timestamp,prefix,peer_asn,as_path
1763709669,103.31.132.0/23,55720,55720 3491 58552 131749
1763709669,103.31.133.0/24,55720,55720 3491 58552 131749
1763709670,103.31.132.0/24,132825,132825 174 58552 131749
1763709670,103.31.133.0/24,132825,132825 174 58552 131749
1763709670,103.31.132.0/23,132825,132825 174 58552 131749
1763709683,103.31.132.0/23,3549,3549 3356 58552 131749
1763709684,103.31.132.0/24,3549,3549 3356 58552 131749
1763709684,103.31.133.0/24,3549,3549 3356 58552 131749
1763709690,103.31.132.0/24,17639,17639 3491 58552 131749
1763709690,103.31.133.0/24,17639,17639 3491 58552 131749
1763709693,103.31.133.0/24,852,852 3491 58552 131749
1763709693,103.31.132.0/24,852,852 3491 58552 131749
1763709735,103.31.132.0/23,328840,328840 327727 174 58552 131749
1763709735,103.31.133.0/24,328840,328840 327727 174 58552 131749
1763709735,103.31.132.0/24,328840,328840 327727 174 58552 131749
1763709787,103.31.132.0/24,50300,50300 3356 58552 131749
1763709787,103.31.133.0/24,50300,50300 3356 58552 131749
1763712395,103.31.132.0/23,3333,3333 6762 58389 131749
1763712395,103.31.133.0/24,3333,3333 6762 58389 131749
1763712395,103.31.132.0/24,3333,3333 6762 58389 131749
1763712396,103.31.133.0/24,7018,7018 3491 58552 131749
1763712396,103.31.132.0/24,7018,7018 3491 58552 131749
1763712396,103.31.132.0/23,7018,7018 3491 58552 131749
1763712396,103.31.132.0/23,216285,216285 8280 6762 58389 131749
1763712396,103.31.132.0/24,216285,216285 8280 6762 58389 131749
1763712396,103.31.133.0/24,216285,216285 8280 6762 58389 131749
1763712396,103.31.132.0/23,202365,202365 50673 174 58389 131749
1763712396,103.31.132.0/24,202365,202365 50673 174 58389 131749
1763712396,103.31.133.0/24,202365,202365 50673 174 58389 131749
1763712402,103.31.132.0/24,55720,55720 3491 58552 58389 131749
1763712402,103.31.132.0/23,55720,55720 3491 58552 58389 131749
1763712402,103.31.133.0/24,55720,55720 3491 58552 58389 131749
1763712407,103.31.132.0/23,7018,7018 174 58389 131749
1763712407,103.31.133.0/24,7018,7018 174 58389 131749
1763712407,103.31.132.0/24,7018,7018 174 58389 131749
1763712407,103.31.133.0/24,17639,17639 174 58552 131749
1763712407,103.31.132.0/24,17639,17639 174 58552 131749
1763712409,103.31.132.0/23,34549,34549 6461 7473 58552 58389 131749
1763712409,103.31.133.0/24,34549,34549 6461 7473 58552 58389 131749
1763712409,103.31.132.0/24,34549,34549 6461 7473 58552 58389 131749
1763712409,103.31.132.0/24,48185,48185 6939 55655 131749
1763712409,103.31.133.0/24,48185,48185 6939 55655 131749
1763712410,103.31.132.0/23,58057,58057 174 58389 131749
1763712410,103.31.133.0/24,58057,58057 174 58389 131749
1763712410,103.31.132.0/24,58057,58057 174 58389 131749
1763712412,103.31.133.0/24,852,852 6939 55655 131749
1763712412,103.31.132.0/24,852,852 6939 55655 131749
1763712413,103.31.132.0/24,49673,49673 20485 174 58389 131749
1763712413,103.31.133.0/24,49673,49673 20485 174 58389 131749
1763712426,103.31.133.0/24,20514,20514 2119 9002 58552 131749
1763712426,103.31.132.0/24,20514,20514 2119 9002 58552 131749
1763712434,103.31.132.0/24,132825,132825 174 58389 131749
1763712434,103.31.133.0/24,132825,132825 174 58389 131749
1763712434,103.31.132.0/23,132825,132825 174 58389 131749
1763712436,103.31.133.0/24,17639,17639 174 58389 131749
1763712436,103.31.132.0/24,17639,17639 174 58389 131749
1763712443,103.31.132.0/24,3549,3549 3356 9002 58552 131749
1763712443,103.31.133.0/24,3549,3549 3356 9002 58552 131749
1763712443,103.31.132.0/23,3549,3549 3356 9002 58552 131749
1763712451,103.31.132.0/23,328840,328840 327727 174 58389 131749
1763712451,103.31.132.0/24,328840,328840 327727 174 58389 131749
1763712451,103.31.133.0/24,328840,328840 327727 174 58389 131749
1763712487,103.31.132.0/24,50300,50300 174 58552 131749
1763712487,103.31.133.0/24,50300,50300 174 58552 131749
1763712493,103.31.132.0/24,50300,50300 174 58389 131749
1763712493,103.31.133.0/24,50300,50300 174 58389 131749
1763725361,103.31.132.0/23,132213,6939 55655 131749
1763725363,103.31.133.0/24,132213,6939 55655 131749
1763725363,103.31.132.0/24,132213,6939 55655 131749
1763725851,103.31.132.0/23,328977,328977 6939 55655 131749
1763725855,103.31.133.0/24,328977,328977 6939 55655 131749
1763725855,103.31.132.0/24,328977,328977 6939 55655 131749
1763726013,103.31.132.0/24,59919,59919 6939 58552 131749
1763726013,103.31.133.0/24,59919,59919 6939 58552 131749
1763726013,103.31.132.0/24,49432,49432 48362 6939 58552 131749
1763726013,103.31.133.0/24,49432,49432 48362 6939 58552 131749
1763726013,103.31.133.0/24,45049,45049 6939 58552 131749
1763726013,103.31.132.0/24,45049,45049 6939 58552 131749
1763726013,103.31.132.0/24,58057,58057 6939 58552 131749
1763726013,103.31.133.0/24,58057,58057 6939 58552 131749
1763726013,103.31.133.0/24,208972,208972 6939 58552 131749
1763726013,103.31.132.0/24,208972,208972 6939 58552 131749
1763726013,103.31.132.0/24,44393,44393 212508 6939 58552 131749
1763726013,103.31.133.0/24,44393,44393 212508 6939 58552 131749
1763726013,103.31.132.0/24,204092,204092 6939 58552 131749
1763726013,103.31.133.0/24,204092,204092 6939 58552 131749
1763726013,103.31.133.0/24,328977,328977 6939 58552 131749
1763726013,103.31.132.0/24,328977,328977 6939 58552 131749
1763726013,103.31.132.0/24,38855,38855 6939 58552 131749
1763726013,103.31.133.0/24,38855,38855 6939 58552 131749
1763726013,103.31.132.0/24,132213,6939 58552 131749
1763726013,103.31.133.0/24,132213,6939 58552 131749
1763726013,103.31.132.0/24,34800,34800 58057 6939 58552 131749
1763726013,103.31.133.0/24,34800,34800 58057 6939 58552 131749
1763726013,103.31.132.0/24,29504,29504 6939 58552 131749
1763726013,103.31.133.0/24,29504,29504 6939 58552 131749
1763726013,103.31.132.0/24,57821,57821 6939 58552 131749
1763726013,103.31.133.0/24,57821,57821 6939 58552 131749
1763726013,103.31.132.0/24,57381,57381 6939 58552 131749
1763726013,103.31.133.0/24,57381,57381 6939 58552 131749
1763726013,103.31.132.0/24,48185,48185 6939 58552 131749
1763726013,103.31.133.0/24,48185,48185 6939 58552 131749
1763726014,103.31.132.0/24,61218,61218 6939 58552 131749
1763726014,103.31.133.0/24,61218,61218 6939 58552 131749
1763726014,103.31.132.0/24,34927,34927 6939 58552 131749
1763726014,103.31.133.0/24,34927,34927 6939 58552 131749
1763726014,103.31.132.0/24,13830,13830 971 6939 58552 131749
1763726014,103.31.133.0/24,13830,13830 971 6939 58552 131749
1763726014,103.31.132.0/24,37721,37721 6939 58552 131749
1763726014,103.31.133.0/24,37721,37721 6939 58552 131749
1763726014,103.31.133.0/24,1403,1403 6939 58552 131749
1763726014,103.31.132.0/24,1403,1403 6939 58552 131749
1763726014,103.31.132.0/24,14907,14907 6939 58552 131749
1763726014,103.31.133.0/24,14907,14907 6939 58552 131749
1763726014,103.31.132.0/24,22652,22652 6939 58552 131749
1763726014,103.31.133.0/24,22652,22652 6939 58552 131749
1763726014,103.31.133.0/24,852,852 6939 58552 131749
1763726014,103.31.132.0/24,852,852 6939 58552 131749
1763726016,103.31.133.0/24,34854,34854 6939 58552 131749
1763726016,103.31.132.0/24,34854,34854 6939 58552 131749
1763726016,103.31.132.0/24,206499,206499 6939 58552 131749
1763726016,103.31.133.0/24,206499,206499 6939 58552 131749
1763726018,103.31.132.0/24,34927,34927 6939 58552 131749
1763726018,103.31.133.0/24,34927,34927 6939 58552 131749
1763726030,103.31.132.0/24,4608,4608 6939 58552 131749
1763726030,103.31.133.0/24,4608,4608 6939 58552 131749
1763726031,103.31.133.0/24,20205,20205 6939 58552 131749
1763726031,103.31.132.0/24,20205,20205 6939 58552 131749
1763726034,103.31.132.0/24,55720,55720 6939 58552 131749
1763726034,103.31.133.0/24,55720,55720 6939 58552 131749
1763726038,103.31.133.0/24,50628,50628 6939 58552 131749
1763726038,103.31.132.0/24,50628,50628 6939 58552 131749
1763726041,103.31.133.0/24,50304,50304 6939 58552 131749
1763726041,103.31.132.0/24,50304,50304 6939 58552 131749
1763735570,103.31.132.0/23,204092,204092 6939 55655 131749
1763735571,103.31.132.0/24,204092,204092 6939 58552 131749
1763735571,103.31.133.0/24,204092,204092 6939 58552 131749
1763735599,103.31.132.0/23,204092,204092 30781 6939 55655 131749
1763735599,103.31.132.0/24,204092,204092 30781 9002 58552 131749
1763735599,103.31.133.0/24,204092,204092 30781 9002 58552 131749
1763735622,103.31.132.0/24,204092,204092 6939 58552 131749
1763735622,103.31.133.0/24,204092,204092 6939 58552 131749
1763735640,103.31.132.0/23,204092,204092 6939 55655 131749
