timestamp,prefix,peer_asn,as_path
1762837606,77.105.167.0/24,17639,17639 35598 210644
1762837615,77.105.167.0/24,38855,38855 6939 35598 210644
1762837636,77.105.167.0/24,55720,55720 2914 1299 35598 210644
1762838564,77.105.167.0/24,7018,7018 3257 28917 205784
1762850037,77.105.167.0/24,55720,55720 6939 35598 210644
1762864770,77.105.167.0/24,57381,57381 6939 12389 202984 35598 210644
1762864770,77.105.167.0/24,34854,34854 6939 12389 202984 35598 210644
1762864770,77.105.167.0/24,59919,59919 6939 35598 210644
1762864770,77.105.167.0/24,59919,59919 6939 35598 210644
1762864770,77.105.167.0/24,59919,59919 6939 12389 202984 35598 210644
1762864770,77.105.167.0/24,202365,202365 28917 205784
1762864770,77.105.167.0/24,44393,44393 58057 6939 35598 210644
1762864770,77.105.167.0/24,204092,204092 31133 35598 210644
1762864770,77.105.167.0/24,49432,49432 48362 6939 12389 202984 35598 210644
1762864770,77.105.167.0/24,34927,34927 6939 12389 202984 35598 210644
1762864770,77.105.167.0/24,57821,57821 6939 35598 210644
1762864770,77.105.167.0/24,57821,57821 12586 6939 35598 210644
1762864770,77.105.167.0/24,57821,57821 6939 12389 202984 35598 210644
1762864770,77.105.167.0/24,34800,34800 58057 6939 35598 210644
1762864770,77.105.167.0/24,34800,34800 58057 6939 12389 202984 35598 210644
1762864770,77.105.167.0/24,45049,45049 6696 6939 35598 210644
1762864770,77.105.167.0/24,48185,48185 6939 12389 202984 35598 210644
1762864771,77.105.167.0/24,57381,57381 42708 31133 35598 210644
1762864771,77.105.167.0/24,59919,59919 6939 12389 202984 35598 210644
1762864771,77.105.167.0/24,59919,59919 41327 210644
1762864771,77.105.167.0/24,59919,59919 6939 12389 202984 35598 210644
1762864771,77.105.167.0/24,208972,208972 35598 48293 205784
1762864771,77.105.167.0/24,206499,206499 34549 20764 202984 35598 210644
1762864771,77.105.167.0/24,22652,22652 6939 35598 210644
1762864771,77.105.167.0/24,44393,44393 58057 6939 35598 210644
1762864771,77.105.167.0/24,44393,44393 64073 6939 35598 210644
1762864771,77.105.167.0/24,44393,44393 64073 6939 35598 210644
1762864771,77.105.167.0/24,44393,44393 64073 6939 35598 210644
1762864771,77.105.167.0/24,44393,44393 394256 6939 35598 210644
1762864771,77.105.167.0/24,34549,34549 20764 202984 35598 210644
1762864771,77.105.167.0/24,204092,204092 31133 35598 210644
1762864771,77.105.167.0/24,204092,204092 30781 6939 35598 210644
1762864771,77.105.167.0/24,132213,6939 35598 210644
1762864771,77.105.167.0/24,61218,61218 6939 12389 202984 35598 210644
1762864771,77.105.167.0/24,29504,29504 28917 205784
1762864771,77.105.167.0/24,49432,49432 48362 6939 12389 202984 35598 210644
1762864771,77.105.167.0/24,3333,3333 1103 35598 210644
1762864771,77.105.167.0/24,3333,3333 31133 35598 210644
1762864771,77.105.167.0/24,34927,34927 52025 6939 35598 210644
1762864771,77.105.167.0/24,57381,57381 6939 12389 202984 35598 210644
1762864771,77.105.167.0/24,57821,57821 12586 3257 12389 202984 35598 210644
1762864771,77.105.167.0/24,34800,34800 58057 28917 205784
1762864771,77.105.167.0/24,58057,58057 34549 20764 202984 35598 210644
1762864771,77.105.167.0/24,48185,48185 31133 35598 210644
1762864771,77.105.167.0/24,48185,48185 6939 12389 202984 35598 210644
1762864771,77.105.167.0/24,48185,48185 6939 12389 202984 35598 210644
1762864771,77.105.167.0/24,1403,1403 6939 12389 202984 35598 210644
1762864771,77.105.167.0/24,1403,1403 6939 35598 210644
1762864771,77.105.167.0/24,14907,14907 6939 35598 210644
1762864771,77.105.167.0/24,14907,14907 6939 12389 202984 35598 210644
1762864772,77.105.167.0/24,34854,34854 6939 12389 202984 35598 210644
1762864772,77.105.167.0/24,7018,7018 5511 139057 62255 35598 48293 205784
1762864772,77.105.167.0/24,7018,7018 5511 139057 62255 35598 48293 205784
1762864772,77.105.167.0/24,206499,206499 34549 20764 202984 35598 210644
1762864772,77.105.167.0/24,206499,206499 6939 12389 202984 35598 210644
1762864772,77.105.167.0/24,34549,34549 20764 202984 35598 210644
1762864772,77.105.167.0/24,852,852 6939 12389 202984 35598 210644
1762864772,77.105.167.0/24,852,852 31133 35598 210644
1762864772,77.105.167.0/24,61218,61218 6939 3356 3216 35598 210644
1762864772,77.105.167.0/24,61218,61218 6939 12389 202984 35598 210644
1762864772,77.105.167.0/24,3333,3333 1257 1299 35598 210644
1762864772,77.105.167.0/24,3333,3333 1257 1299 35598 210644
1762864772,77.105.167.0/24,3333,3333 1257 1299 35598 210644
1762864772,77.105.167.0/24,34927,34927 6939 12389 202984 35598 210644
1762864772,77.105.167.0/24,57821,57821 6939 12389 202984 35598 210644
1762864772,77.105.167.0/24,58057,58057 34549 20764 202984 35598 210644
1762864772,77.105.167.0/24,58057,58057 6939 12389 202984 35598 210644
1762864772,77.105.167.0/24,14907,14907 6939 12389 202984 35598 210644
1762864772,77.105.167.0/24,34549,34549 50384 48293 205784
1762864773,77.105.167.0/24,852,852 6939 12389 202984 35598 210644
1762864773,77.105.167.0/24,3333,3333 1136 31133 35598 210644
1762864773,77.105.167.0/24,45049,45049 6696 6939 12389 202984 35598 210644
1762864773,77.105.167.0/24,50628,50628 20764 48293 205784
1762864773,77.105.167.0/24,38001,38001 20764 48293 205784
1762864774,77.105.167.0/24,7018,7018 6762 31133 35598 48293 205784
1762864774,77.105.167.0/24,7018,7018 6762 28917 205784
1762864774,77.105.167.0/24,216285,216285 8280 6762 31133 35598 48293 205784
1762864774,77.105.167.0/24,216285,216285 8280 6762 28917 205784
1762864774,77.105.167.0/24,15562,15562 2914 3356 3216 35598 210644
1762864775,77.105.167.0/24,7018,7018 6762 28917 205784
1762864775,77.105.167.0/24,204092,204092 30781 12389 202984 35598 210644
1762864775,77.105.167.0/24,204092,204092 6939 12389 202984 35598 210644
1762864776,77.105.167.0/24,34927,34927 6939 12389 202984 35598 210644
1762864779,77.105.167.0/24,50304,50304 1299 20485 35598 210644
1762864779,77.105.167.0/24,20514,20514 1299 20485 35598 210644
1762864781,77.105.167.0/24,49673,49673 35598 210644
1762864781,77.105.167.0/24,15562,15562 2914 3356 3216 35598 210644
1762864781,77.105.167.0/24,58057,58057 174 12389 202984 35598 210644
1762864784,77.105.167.0/24,55720,55720 2914 174 35598 210644
1762864787,77.105.167.0/24,22652,22652 6939 12389 202984 35598 210644
1762864787,77.105.167.0/24,44393,44393 35710 4809 20485 35598 210644
1762864787,77.105.167.0/24,1403,1403 6939 12389 202984 35598 210644
1762864788,77.105.167.0/24,1403,1403 6939 12389 202984 35598 210644
1762864789,77.105.167.0/24,55720,55720 3491 174 35598 210644
1762864789,77.105.167.0/24,15562,15562 2914 3356 3216 35598 210644
1762864790,77.105.167.0/24,3333,3333 3320 1299 35598 210644
1762864792,77.105.167.0/24,20205,20205 1299 12389 202984 35598 210644
1762864793,77.105.167.0/24,44393,44393 58057 6939 12389 202984 35598 210644
1762864796,77.105.167.0/24,49673,49673 28917 205784
1762864798,77.105.167.0/24,15562,15562 2914 3356 3216 35598 210644
1762864798,77.105.167.0/24,15562,15562 2914 6453 20485 35598 210644
1762864799,77.105.167.0/24,49673,49673 12389 202984 35598 210644
1762864800,77.105.167.0/24,49673,49673 12389 202984 35598 210644
1762864800,77.105.167.0/24,49673,49673 12389 28917 205784
1762864801,77.105.167.0/24,57381,57381 42708 28917 205784
1762864801,77.105.167.0/24,34854,34854 3257 28917 205784
1762864801,77.105.167.0/24,59919,59919 6939 12389 202984 35598 210644
1762864801,77.105.167.0/24,59919,59919 9002 3356 3216 35598 210644
1762864801,77.105.167.0/24,7018,7018 3257 28917 205784
1762864801,77.105.167.0/24,206499,206499 34549 50384 48293 205784
1762864801,77.105.167.0/24,204092,204092 6939 12389 202984 35598 210644
1762864801,77.105.167.0/24,204092,204092 30781 12389 202984 35598 210644
1762864801,77.105.167.0/24,49432,49432 48362 50384 48293 205784
1762864801,77.105.167.0/24,3333,3333 3320 1299 35598 210644
1762864801,77.105.167.0/24,58057,58057 1836 3356 174 35598 210644
1762864801,77.105.167.0/24,57821,57821 12586 3257 28917 205784
1762864801,77.105.167.0/24,58057,58057 6939 12389 202984 35598 210644
1762864801,77.105.167.0/24,58057,58057 6939 12389 202984 35598 210644
1762864801,77.105.167.0/24,58057,58057 34549 50384 48293 205784
1762864801,77.105.167.0/24,48185,48185 31133 35598 48293 205784
1762864801,77.105.167.0/24,4608,4608 1221 4637 6939 35598 210644
1762864802,77.105.167.0/24,34854,34854 3257 28917 205784
1762864802,77.105.167.0/24,7018,7018 3257 28917 205784
1762864802,77.105.167.0/24,22652,22652 1299 35598 210644
1762864802,77.105.167.0/24,44393,44393 58057 6939 6453 20485 35598 210644
1762864802,77.105.167.0/24,44393,44393 394256 20119 6461 174 35598 210644
1762864802,77.105.167.0/24,20205,20205 6939 6453 20485 35598 210644
1762864802,77.105.167.0/24,61218,61218 6939 6762 28917 205784
1762864802,77.105.167.0/24,61218,61218 6939 6453 20485 35598 210644
1762864802,77.105.167.0/24,58057,58057 174 12389 202984 35598 210644
1762864802,77.105.167.0/24,34927,34927 52025 6939 12389 202984 35598 210644
1762864802,77.105.167.0/24,34927,34927 52025 6939 12389 202984 35598 210644
1762864802,77.105.167.0/24,34927,34927 52025 6939 12389 202984 35598 210644
1762864802,77.105.167.0/24,34927,34927 52025 64289 174 35598 210644
1762864802,77.105.167.0/24,34927,34927 52025 64289 174 35598 210644
1762864802,77.105.167.0/24,48185,48185 50384 48293 205784
1762864802,77.105.167.0/24,1403,1403 1299 12389 202984 35598 210644
1762864802,77.105.167.0/24,1403,1403 6461 174 35598 210644
1762864802,77.105.167.0/24,14907,14907 3356 1299 35598 210644
1762864803,77.105.167.0/24,7018,7018 3257 28917 205784
1762864803,77.105.167.0/24,852,852 174 35598 210644
1762864803,77.105.167.0/24,852,852 31133 35598 48293 205784
1762864803,77.105.167.0/24,59919,59919 9002 3356 174 35598 210644
1762864805,77.105.167.0/24,204092,204092 30781 3356 174 35598 210644
1762864805,77.105.167.0/24,15562,15562 2914 6453 20485 35598 210644
1762864806,77.105.167.0/24,34927,34927 28917 205784
1762864806,77.105.167.0/24,213241,213241 9002 3356 174 35598 210644
1762864807,77.105.167.0/24,3549,3549 3356 174 35598 210644
1762864809,77.105.167.0/24,13830,13830 971 174 50509 48293 205784
1762864809,77.105.167.0/24,15562,15562 2914 3257 28917 205784
1762864809,77.105.167.0/24,50304,50304 28917 205784
1762864809,77.105.167.0/24,57381,57381 50304 28917 205784
1762864809,77.105.167.0/24,20514,20514 2119 3356 174 35598 210644
1762864811,77.105.167.0/24,58057,58057 174 50509 48293 205784
1762864815,77.105.167.0/24,55720,55720 2914 174 35598 210644
1762864819,77.105.167.0/24,55720,55720 3491 174 35598 210644
1762864820,77.105.167.0/24,17639,17639 3491 174 35598 210644
1762864820,77.105.167.0/24,14907,14907 2914 3257 28917 205784
1762864820,77.105.167.0/24,14907,14907 2914 3257 28917 205784
1762864822,77.105.167.0/24,59919,59919 41327 28917 205784
1762864823,77.105.167.0/24,44393,44393 35710 4809 3320 1299 35598 210644
1762864826,77.105.167.0/24,132825,132825 2914 174 35598 210644
1762864828,77.105.167.0/24,20205,20205 6939 6762 28917 205784
1762864828,77.105.167.0/24,61218,61218 6939 6762 28917 205784
1762864828,77.105.167.0/24,34927,34927 52025 64289 6461 174 35598 210644
1762864831,77.105.167.0/24,328840,328840 327727 174 50509 48293 205784
1762864833,77.105.167.0/24,45049,45049 6696 31133 35598 48293 205784
1762864834,77.105.167.0/24,3549,3549 3356 20764 48293 205784
1762864834,77.105.167.0/24,1403,1403 6461 3257 28917 205784
1762864834,77.105.167.0/24,1403,1403 6461 28917 205784
1762864835,77.105.167.0/24,34927,34927 52025 64289 6461 28917 205784
1762864835,77.105.167.0/24,204092,204092 30781 2914 3257 28917 205784
1762864839,77.105.167.0/24,20514,20514 1299 35598 48293 205784
1762864846,77.105.167.0/24,55720,55720 2914 3257 28917 205784
1762864849,77.105.167.0/24,55720,55720 3257 28917 205784
1762864857,77.105.167.0/24,132825,132825 2914 3257 28917 205784
1762864862,77.105.167.0/24,4608,4608 7575 6461 28917 205784
1762864865,77.105.167.0/24,17639,17639 7473 6461 174 35598 210644
1762864879,77.105.167.0/24,50300,50300 3356 1299 35598 210644
1762864890,77.105.167.0/24,17639,17639 7473 6461 28917 205784
1762864901,77.105.167.0/24,3333,3333 1103 28917 205784
1762864913,77.105.167.0/24,44393,44393 58057 28917 205784
1762865093,77.105.167.0/24,50300,50300 3257 28917 205784
