timestamp,prefix,peer_asn,as_path
1730294186,108.171.109.0/24,49432,49432 48362 1764 49981 137409 140952
1730294186,108.171.108.0/24,49432,49432 48362 1764 49981 137409 140952
1730294186,108.171.108.0/23,49432,49432 48362 1764 49981 137409 140952
1730294214,108.171.108.0/23,34549,34549 5511 49981 137409 140952
1730294214,108.171.108.0/23,34927,34927 1299 5511 49981 137409 140952
1730294214,108.171.108.0/23,59919,59919 9002 5511 49981 137409 140952
1730294214,108.171.108.0/23,206499,206499 34549 5511 49981 137409 140952
1730294214,108.171.108.0/23,22652,22652 1299 5511 49981 137409 140952
1730294214,108.171.108.0/23,22652,22652 3257 5511 49981 137409 140952
1730294214,108.171.108.0/23,14907,14907 1299 5511 49981 137409 140952
1730294214,108.171.108.0/23,49420,49420 15830 1299 5511 49981 137409 140952
1730294214,108.171.108.0/23,34854,34854 1299 5511 49981 137409 140952
1730294214,108.171.108.0/23,29504,29504 39392 1299 5511 49981 137409 140952
1730294214,108.171.108.0/23,57821,57821 12586 3257 5511 49981 137409 140952
1730294214,108.171.108.0/23,202365,202365 206499 34549 5511 49981 137409 140952
1730294214,108.171.108.0/23,29504,29504 15935 1299 5511 49981 137409 140952
1730294214,108.171.108.0/23,29504,29504 15935 9002 5511 49981 137409 140952
1730294214,108.171.108.0/23,58057,58057 34549 5511 49981 137409 140952
1730294215,108.171.108.0/23,131477,131477 65511 140096 917 60068 1299 5511 49981 137409 140952
1730294215,108.171.108.0/23,49673,49673 9049 57304 5511 49981 137409 140952
1730294215,108.171.108.0/23,49673,49673 9049 57304 5511 49981 137409 140952
1730294215,108.171.108.0/23,22652,22652 3257 5511 49981 137409 140952
1730294215,108.171.108.0/23,22652,22652 3257 5511 49981 137409 140952
1730294215,108.171.108.0/23,852,852 3257 5511 49981 137409 140952
1730294215,108.171.108.0/23,15562,15562 2914 5511 49981 137409 140952
1730294215,108.171.108.0/23,7018,7018 5511 49981 137409 140952
1730294215,108.171.108.0/23,852,852 3356 5511 49981 137409 140952
1730294215,108.171.108.0/23,59919,59919 9002 5511 49981 137409 140952
1730294215,108.171.108.0/23,14907,14907 1299 5511 49981 137409 140952
1730294215,108.171.108.0/23,1403,1403 1299 5511 49981 137409 140952
1730294215,108.171.108.0/23,13830,13830 3356 5511 49981 137409 140952
1730294215,108.171.108.0/23,49420,49420 5617 5511 49981 137409 140952
1730294215,108.171.108.0/23,29504,29504 15935 9002 5511 49981 137409 140952
1730294216,108.171.108.0/23,131477,131477 65511 140096 917 60068 49981 137409 140952
1730294216,108.171.108.0/23,13830,13830 3356 5511 49981 137409 140952
1730294217,108.171.108.0/23,59919,59919 9002 3356 5511 49981 137409 140952
1730294217,108.171.108.0/23,1403,1403 1299 5511 49981 137409 140952
1730294217,108.171.108.0/23,13830,13830 3356 5511 49981 137409 140952
1730294217,108.171.108.0/23,14907,14907 1299 5511 49981 137409 140952
1730294217,108.171.108.0/23,34854,34854 3257 5511 49981 137409 140952
1730294217,108.171.108.0/23,34854,34854 3257 5511 49981 137409 140952
1730294217,108.171.108.0/23,29504,29504 15935 9002 5511 49981 137409 140952
1730294217,108.171.108.0/23,29504,29504 15935 9002 5511 49981 137409 140952
1730294217,108.171.108.0/23,29504,29504 15935 9002 3356 5511 49981 137409 140952
1730294218,108.171.109.0/24,131477,131477 60068 49981 137409 140952
1730294218,108.171.108.0/24,131477,131477 60068 49981 137409 140952
1730294218,108.171.109.0/24,131477,131477 65511 140096 917 60068 49981 137409 140952
1730294218,108.171.108.0/24,131477,131477 65511 140096 917 60068 49981 137409 140952
1730294218,108.171.108.0/23,49673,49673 9049 57304 5511 49981 137409 140952
1730294218,108.171.108.0/23,49673,49673 9049 1299 5511 49981 137409 140952
1730294218,108.171.108.0/23,22652,22652 3257 5511 49981 137409 140952
1730294218,108.171.108.0/23,15562,15562 2914 5511 49981 137409 140952
1730294218,108.171.108.0/23,59919,59919 9002 3356 5511 49981 137409 140952
1730294218,108.171.108.0/23,34854,34854 3257 5511 49981 137409 140952
1730294218,108.171.108.0/23,49420,49420 5617 1299 5511 49981 137409 140952
1730294218,108.171.108.0/23,34854,34854 3257 5511 49981 137409 140952
1730294218,108.171.108.0/23,29504,29504 15935 9002 3356 5511 49981 137409 140952
1730294219,108.171.108.0/23,34927,34927 52025 1299 5511 49981 137409 140952
1730294219,108.171.108.0/23,34927,34927 52025 32097 3257 5511 49981 137409 140952
1730294219,108.171.108.0/23,57381,57381 50304 1299 5511 49981 137409 140952
1730294219,108.171.108.0/23,49673,49673 9049 57304 3356 5511 49981 137409 140952
1730294219,108.171.108.0/23,49673,49673 9049 1299 5511 49981 137409 140952
1730294219,108.171.108.0/23,14907,14907 2914 5511 49981 137409 140952
1730294219,108.171.108.0/23,49420,49420 15830 3356 5511 49981 137409 140952
1730294219,108.171.108.0/23,49420,49420 15830 1299 5511 49981 137409 140952
1730294219,108.171.108.0/23,49420,49420 5617 1299 5511 49981 137409 140952
1730294220,108.171.108.0/23,34549,34549 2914 5511 49981 137409 140952
1730294220,108.171.108.0/23,34927,34927 52025 32097 3257 5511 49981 137409 140952
1730294220,108.171.108.0/23,34927,34927 12186 32097 3257 5511 49981 137409 140952
1730294220,108.171.108.0/23,49673,49673 9049 57304 3356 5511 49981 137409 140952
1730294220,108.171.108.0/23,852,852 2914 5511 49981 137409 140952
1730294220,108.171.108.0/23,15562,15562 2914 5511 49981 137409 140952
1730294220,108.171.108.0/23,1403,1403 6461 5511 49981 137409 140952
1730294220,108.171.108.0/23,206499,206499 34549 2914 5511 49981 137409 140952
1730294220,108.171.108.0/23,13830,13830 3356 5511 49981 137409 140952
1730294220,108.171.108.0/23,49420,49420 15830 3356 5511 49981 137409 140952
1730294220,108.171.108.0/23,49420,49420 15830 3257 5511 49981 137409 140952
1730294220,108.171.108.0/23,202365,202365 206499 34549 2914 5511 49981 137409 140952
1730294220,108.171.108.0/23,58057,58057 34549 2914 5511 49981 137409 140952
1730294221,108.171.108.0/23,852,852 3257 5511 49981 137409 140952
1730294221,108.171.108.0/23,49673,49673 48858 9049 57304 3356 5511 49981 137409 140952
1730294221,108.171.108.0/23,206499,206499 34549 6830 137409 140952
1730294221,108.171.108.0/23,58057,58057 34549 6830 137409 140952
1730294221,108.171.108.0/23,202365,202365 206499 34549 6830 137409 140952
1730294221,108.171.108.0/23,58057,58057 34549 6830 137409 140952
1730294222,108.171.108.0/23,34549,34549 6830 137409 140952
1730294222,108.171.108.0/23,55720,55720 132825 2914 5511 49981 137409 140952
1730294224,108.171.108.0/23,132825,132825 2914 5511 49981 137409 140952
1730294243,108.171.108.0/23,1403,1403 174 5511 49981 137409 140952
1730294250,108.171.109.0/24,49673,49673 48858 28917 49981 137409 140952
1730294250,108.171.108.0/24,49673,49673 48858 28917 49981 137409 140952
1730294250,108.171.108.0/23,49673,49673 48858 28917 49981 137409 140952
1730294265,108.171.108.0/23,202365,202365 49981 137409 140952
1730294270,108.171.108.0/23,202297,202297 47232 174 5511 49981 137409 140952
1730294276,108.171.108.0/24,202365,202365 49981 137409 140952
1730294276,108.171.109.0/24,202365,202365 49981 137409 140952
1730294277,108.171.108.0/23,202297,202297 47232 174 5511 49981 137409 140952
1730294295,108.171.108.0/23,49673,49673 48858 12389 49981 137409 140952
1730294295,108.171.108.0/24,49673,49673 48858 12389 49981 137409 140952
1730294295,108.171.109.0/24,49673,49673 48858 12389 49981 137409 140952
1730294311,108.171.108.0/23,49673,49673 48858 12389 49981 137409 140952
1730294311,108.171.108.0/24,49673,49673 48858 12389 49981 137409 140952
1730294311,108.171.109.0/24,49673,49673 48858 12389 49981 137409 140952
1730294779,108.171.108.0/23,131477,131477 60068 49981 137409 140952
1730294779,108.171.108.0/23,131477,131477 65511 140096 917 60068 49981 137409 140952
1730294782,108.171.109.0/24,131477,131477 60068 49981 137409 140952
1730294782,108.171.108.0/24,131477,131477 60068 49981 137409 140952
1730294782,108.171.109.0/24,131477,131477 65511 140096 917 60068 49981 137409 140952
1730294782,108.171.108.0/24,131477,131477 65511 140096 917 60068 49981 137409 140952
1730294996,108.171.109.0/24,202365,202365 50673 6830 137409 140952
1730294996,108.171.108.0/24,202365,202365 50673 6830 137409 140952
