timestamp,prefix,peer_asn,as_path
1561372466,97.107.66.0/23,3333,3333 1273 701 396531 33154 3356 393436
1561372570,97.107.66.0/23,3333,3333 6939 10835 393436
1561372571,97.107.66.0/23,3333,3333 1273 701 396531 33154 3356 393436
1561372582,97.107.66.0/23,3333,3333 6939 10835 393436
1561372582,97.107.66.0/23,3333,3333 1273 701 396531 33154 3356 393436
1561372596,97.107.66.0/23,3333,3333 6939 10835 393436
1561372609,97.107.66.0/23,3333,3333 1273 701 396531 33154 3356 393436
1561372618,97.107.66.0/23,3333,3333 6939 10835 393436
1561372620,97.107.66.0/23,3333,3333 1273 701 396531 33154 3356 393436
1561372639,97.107.66.0/23,3333,3333 6939 10835 393436
1561372655,97.107.66.0/23,3333,3333 1273 701 396531 33154 3356 393436
1561372664,97.107.66.0/23,3333,3333 6939 10835 393436
1561372666,97.107.66.0/23,3333,3333 1273 701 396531 33154 3356 393436
1561372705,97.107.66.0/23,3333,3333 6939 10835 393436
1561372713,97.107.66.0/23,3333,3333 1273 701 396531 33154 3356 393436
1561372740,97.107.66.0/23,3333,3333 6939 10835 393436
1561372748,97.107.66.0/23,3333,3333 1273 701 396531 33154 3356 393436
1561372765,97.107.66.0/23,3333,3333 6939 10835 393436
1561372784,97.107.66.0/23,3333,3333 1273 701 396531 33154 3356 393436
1561372823,97.107.66.0/23,3333,3333 6939 10835 393436
1561372833,97.107.66.0/23,3333,3333 1273 701 396531 33154 3356 393436
1561372894,97.107.66.0/23,3333,3333 6939 10835 393436
1561372909,97.107.66.0/23,3333,3333 1273 701 396531 33154 3356 393436
1561372970,97.107.66.0/23,3333,3333 6939 10835 393436
1561372980,97.107.66.0/23,3333,3333 1273 701 396531 33154 3356 393436
1561373210,97.107.66.0/23,3333,3333 6939 10835 393436
1561373217,97.107.66.0/23,3333,3333 1273 701 396531 33154 3356 393436
1561373240,97.107.66.0/23,3333,3333 6939 10835 393436
1561373247,97.107.66.0/23,3333,3333 1273 701 396531 33154 3356 393436
1561373286,97.107.66.0/23,3333,3333 6939 10835 393436
1561373293,97.107.66.0/23,3333,3333 1273 701 396531 33154 3356 393436
1561373331,97.107.66.0/23,3333,3333 6939 10835 393436
1561373342,97.107.66.0/23,3333,3333 1273 701 396531 33154 3356 393436
1561373354,97.107.66.0/23,3333,3333 6939 10835 393436
1561373361,97.107.66.0/23,3333,3333 1273 701 396531 33154 3356 393436
1561373439,97.107.66.0/23,3333,3333 6939 10835 393436
1561373450,97.107.66.0/23,3333,3333 1273 701 396531 33154 3356 393436
1561373510,97.107.66.0/23,3333,3333 6939 10835 393436
1561373526,97.107.66.0/23,3333,3333 1273 701 396531 33154 3356 393436
1561373533,97.107.66.0/23,3333,3333 6939 10835 393436
1561373542,97.107.66.0/23,3333,3333 1273 701 396531 33154 3356 393436
1561373577,97.107.66.0/23,3333,3333 6939 10835 393436
1561373580,97.107.66.0/23,3333,3333 1273 701 396531 33154 3356 393436
1561373592,97.107.66.0/23,3333,3333 6939 10835 393436
1561373609,97.107.66.0/23,3333,3333 1273 701 396531 33154 3356 393436
1561373658,97.107.66.0/23,3333,3333 6939 10835 393436
1561373668,97.107.66.0/23,3333,3333 1273 701 396531 33154 3356 393436
1561373698,97.107.66.0/23,3333,3333 6939 10835 393436
1561373703,97.107.66.0/23,3333,3333 1273 701 396531 33154 3356 393436
1561373721,97.107.66.0/23,3333,3333 6939 10835 393436
1561373724,97.107.66.0/23,3333,3333 1273 701 396531 33154 3356 393436
1561375146,97.107.66.0/23,3333,3333 6939 10835 393436
1561375177,97.107.66.0/23,3333,3333 1273 701 396531 33154 3356 393436
1561376841,97.107.66.0/23,3333,3333 6939 10835 393436
1561376846,97.107.66.0/23,3333,3333 1273 701 396531 33154 3356 393436
1561378237,97.107.66.0/23,50300,50300 3356 393436
1561379280,97.107.66.0/23,3333,3333 6939 10835 393436
