timestamp,prefix,peer_asn,as_path
1643855270,121.53.104.0/24,209650,209650 34927 20495 6461 9457
1643855271,121.53.104.0/24,60501,60501 57264 41327 6461 9457
1643855275,121.53.104.0/24,3320,3320 6461 9457
1643855275,121.53.104.0/24,14907,14907 3320 6461 9457
1643855280,121.53.104.0/24,199938,199938 1299 6461 9457
1643855283,121.53.104.0/24,59605,59605 6461 9457
1643855623,121.53.104.0/24,51088,51088 3257 6461 9457
1643855623,121.53.104.0/24,51088,51088 3257 6461 9457
1643860637,121.53.104.0/24,12859,12859 2914 6461 9457
1643860637,121.53.104.0/24,8218,8218 174 6461 9457
1643860637,121.53.104.0/24,206313,206313 3320 6461 9457
1643860637,121.53.104.0/24,6908,6908 6461 9457
1643860637,121.53.104.0/24,50673,50673 174 6461 9457
1643860638,121.53.104.0/24,1103,1103 2603 6461 9457
1643860638,121.53.104.0/24,206313,206313 9002 6461 9457
1643860639,121.53.104.0/24,12859,12859 2914 6461 9457
1643860639,121.53.104.0/24,25160,25160 2914 6461 9457
1643860646,121.53.104.0/24,47147,47147 2914 6461 9457
1643860646,121.53.104.0/24,6908,6908 2914 6461 9457
1643860646,121.53.104.0/24,24482,24482 6453 6461 9457
1643860646,121.53.104.0/24,8283,8283 57866 6461 9457
1643860647,121.53.104.0/24,206313,206313 3320 6461 9457
1643860647,121.53.104.0/24,47147,47147 1299 6461 9457
1643860647,121.53.104.0/24,47147,47147 1299 6461 9457
1643860647,121.53.104.0/24,29467,29467 35280 6461 9457
1643860647,121.53.104.0/24,8455,8455 3356 6461 9457
1643860647,121.53.104.0/24,24482,24482 6461 9457
1643860647,121.53.104.0/24,6453,6453 6461 9457
1643860647,121.53.104.0/24,34019,34019 8218 174 6461 9457
1643860647,121.53.104.0/24,34019,34019 3303 6461 9457
1643860647,121.53.104.0/24,199524,199524 174 6461 9457
1643860647,121.53.104.0/24,8283,8283 57866 6461 9457
1643860647,121.53.104.0/24,8283,8283 57866 6830 6461 9457
1643860647,121.53.104.0/24,8283,8283 57866 3491 6461 9457
1643860648,121.53.104.0/24,205206,205206 1299 6461 9457
1643860648,121.53.104.0/24,3214,3214 3257 6461 9457
1643860648,121.53.104.0/24,29467,29467 2914 6461 9457
1643860648,121.53.104.0/24,29467,29467 2914 6461 9457
1643860648,121.53.104.0/24,42541,42541 1299 6461 9457
1643860648,121.53.104.0/24,6830,6830 6461 9457
1643860649,121.53.104.0/24,39351,39351 1299 6461 9457
1643860650,121.53.104.0/24,6233,6233 1299 6461 9457
1643860650,121.53.104.0/24,47147,47147 1299 6461 9457
1643860652,121.53.104.0/24,34927,34927 20495 6461 9457
1643860652,121.53.104.0/24,34927,34927 20495 6461 9457
1643860652,121.53.104.0/24,34927,34927 6830 6461 9457
1643860652,121.53.104.0/24,209650,209650 34927 174 6461 9457
1643860653,121.53.104.0/24,59605,59605 6461 9457
1643860653,121.53.104.0/24,199938,199938 1299 6461 9457
1643860658,121.53.104.0/24,3214,3214 3257 6461 9457
1643860661,121.53.104.0/24,60501,60501 57264 174 6461 9457
1643860662,121.53.104.0/24,50673,50673 6453 6461 9457
1643860666,121.53.104.0/24,8283,8283 57866 1299 6461 9457
1643860667,121.53.104.0/24,6908,6908 2914 6461 9457
1643860667,121.53.104.0/24,8455,8455 1299 6461 9457
1643860668,121.53.104.0/24,12859,12859 2914 6461 9457
1643860668,121.53.104.0/24,25160,25160 2914 6461 9457
1643860673,121.53.104.0/24,15435,15435 174 6461 9457
1643860673,121.53.104.0/24,199524,199524 1299 6461 9457
1643860674,121.53.104.0/24,206313,206313 50629 3356 6461 9457
1643860675,121.53.104.0/24,14907,14907 1299 6461 9457
1643860676,121.53.104.0/24,51185,51185 3356 6461 9457
1643860677,121.53.104.0/24,206313,206313 50629 3356 6461 9457
1643860686,121.53.104.0/24,3214,3214 1299 6461 9457
1643860690,121.53.104.0/24,6908,6908 2914 6461 9457
1643860691,121.53.104.0/24,12859,12859 2914 6461 9457
1643860691,121.53.104.0/24,29467,29467 2914 6461 9457
1643860692,121.53.104.0/24,25160,25160 3356 6461 9457
1643860692,121.53.104.0/24,29467,29467 35280 1299 6461 9457
1643860692,121.53.104.0/24,50673,50673 174 6461 9457
1643860694,121.53.104.0/24,42541,42541 3356 6461 9457
1643860694,121.53.104.0/24,3280,3280 39737 3356 6461 9457
1643860695,121.53.104.0/24,39351,39351 174 6461 9457
1643860695,121.53.104.0/24,14907,14907 6830 6461 9457
1643860695,121.53.104.0/24,29467,29467 35280 6453 6461 9457
1643860695,121.53.104.0/24,29467,29467 35280 3356 6461 9457
1643860695,121.53.104.0/24,8455,8455 3356 6461 9457
1643860695,121.53.104.0/24,199524,199524 174 6461 9457
1643860695,121.53.104.0/24,8283,8283 57866 6830 6461 9457
1643860696,121.53.104.0/24,6233,6233 3356 6461 9457
1643860696,121.53.104.0/24,3214,3214 3356 6461 9457
1643860704,121.53.104.0/24,199524,199524 174 6461 9457
1643860704,121.53.104.0/24,199524,199524 174 6461 9457
1643860730,121.53.104.0/24,34927,34927 174 6461 9457
1643860730,121.53.104.0/24,34019,34019 8218 174 6461 9457
1643860731,121.53.104.0/24,14907,14907 38930 174 6461 9457
1643860731,121.53.104.0/24,8283,8283 38930 174 6461 9457
1643860739,121.53.104.0/24,24482,24482 174 6461 9457
1643860741,121.53.104.0/24,199938,199938 201709 8881 3356 6461 9457
1643860744,121.53.104.0/24,25160,25160 174 6461 9457
1643860746,121.53.104.0/24,29467,29467 35280 3356 6461 9457
1643860746,121.53.104.0/24,3280,3280 59462 8708 3356 6461 9457
1643860748,121.53.104.0/24,3280,3280 34927 174 6461 9457
1643860753,121.53.104.0/24,206313,206313 50629 174 6461 9457
1643860755,121.53.104.0/24,24482,24482 174 6461 9457
1643860755,121.53.104.0/24,24482,24482 174 6461 9457
1643860766,121.53.104.0/24,51185,51185 174 6461 9457
1643860771,121.53.104.0/24,199938,199938 201709 8881 174 6461 9457
1643860788,121.53.104.0/24,34019,34019 3303 174 6461 9457
1643860794,121.53.104.0/24,34927,34927 174 6461 9457
1643860796,121.53.104.0/24,209650,209650 34927 58299 6939 1299 6461 9457
1643860796,121.53.104.0/24,3280,3280 34927 58299 6939 1299 6461 9457
1643860797,121.53.104.0/24,199524,199524 174 6461 9457
1643860637,121.53.104.0/24,12859,12859 2914 6461 9457
1643860637,121.53.104.0/24,8218,8218 174 6461 9457
1643860637,121.53.104.0/24,206313,206313 3320 6461 9457
1643860637,121.53.104.0/24,6908,6908 6461 9457
1643860637,121.53.104.0/24,50673,50673 174 6461 9457
1643860638,121.53.104.0/24,1103,1103 2603 6461 9457
1643860638,121.53.104.0/24,206313,206313 9002 6461 9457
1643860639,121.53.104.0/24,12859,12859 2914 6461 9457
1643860639,121.53.104.0/24,25160,25160 2914 6461 9457
1643860646,121.53.104.0/24,47147,47147 2914 6461 9457
1643860646,121.53.104.0/24,6908,6908 2914 6461 9457
1643860646,121.53.104.0/24,24482,24482 6453 6461 9457
1643860646,121.53.104.0/24,8283,8283 57866 6461 9457
1643860647,121.53.104.0/24,206313,206313 3320 6461 9457
1643860647,121.53.104.0/24,47147,47147 1299 6461 9457
1643860647,121.53.104.0/24,47147,47147 1299 6461 9457
1643860647,121.53.104.0/24,29467,29467 35280 6461 9457
1643860647,121.53.104.0/24,8455,8455 3356 6461 9457
1643860647,121.53.104.0/24,24482,24482 6461 9457
1643860647,121.53.104.0/24,6453,6453 6461 9457
