timestamp,prefix,peer_asn,as_path
1660765190,44.235.216.0/24,6908,6908 2914 1299 209243 14618
1660765190,44.235.216.0/24,3214,3214 1299 209243 14618
1660765190,44.235.216.0/24,199938,199938 1299 209243 14618
1660765190,44.235.216.0/24,209650,209650 34927 1299 209243 14618
1660765190,44.235.216.0/24,209650,209650 34927 6830 1299 209243 14618
1660765190,44.235.216.0/24,209650,209650 34927 34549 1299 209243 14618
1660765190,44.235.216.0/24,8218,8218 6461 1299 209243 14618
1660765190,44.235.216.0/24,6233,6233 1299 209243 14618
1660765190,44.235.216.0/24,35598,35598 1299 209243 14618
1660765190,44.235.216.0/24,35598,35598 6939 1299 209243 14618
1660765190,44.235.216.0/24,39351,39351 1299 209243 14618
1660765190,44.235.216.0/24,39351,39351 1299 209243 14618
1660765190,44.235.216.0/24,206313,206313 1273 1299 209243 14618
1660765190,44.235.216.0/24,206313,206313 1273 1299 209243 14618
1660765190,44.235.216.0/24,206313,206313 25291 1299 209243 14618
1660765190,44.235.216.0/24,206313,206313 9002 1299 209243 14618
1660765190,44.235.216.0/24,25160,25160 1299 209243 14618
1660765190,44.235.216.0/24,47147,47147 1299 209243 14618
1660765190,44.235.216.0/24,47147,47147 1299 209243 14618
1660765190,44.235.216.0/24,6830,6830 1299 209243 14618
1660765190,44.235.216.0/24,6453,6453 1299 209243 14618
1660765190,44.235.216.0/24,50673,50673 6762 1299 209243 14618
1660765190,44.235.216.0/24,34019,34019 200780 1299 209243 14618
1660765190,44.235.216.0/24,34019,34019 35280 1299 209243 14618
1660765190,44.235.216.0/24,24482,24482 6453 1299 209243 14618
1660765190,44.235.216.0/24,24482,24482 6453 1299 209243 14618
1660765190,44.235.216.0/24,8283,8283 38930 1299 209243 14618
1660765190,44.235.216.0/24,8283,8283 1299 209243 14618
1660765190,44.235.216.0/24,8888,8888 1299 209243 14618
1660765190,44.235.216.0/24,210312,210312 8298 8283 38930 1299 209243 14618
1660765190,44.235.216.0/24,210312,210312 8298 8283 8455 1299 209243 14618
1660765190,44.235.216.0/24,210312,210312 8298 8283 1299 209243 14618
1660765190,44.235.216.0/24,14907,14907 1299 209243 14618
1660765190,44.235.216.0/24,29467,29467 35280 1299 209243 14618
1660765190,44.235.216.0/24,29467,29467 35280 1299 209243 14618
1660765190,44.235.216.0/24,8455,8455 1299 209243 14618
1660765190,44.235.216.0/24,1103,1103 3257 1299 209243 14618
1660765190,44.235.216.0/24,1103,1103 3257 1299 209243 14618
1660765190,44.235.216.0/24,12859,12859 1299 209243 14618
1660765190,44.235.216.0/24,205206,205206 1299 209243 14618
1660765190,44.235.216.0/24,42541,42541 1299 209243 14618
1660765190,44.235.216.0/24,42541,42541 1299 209243 14618
1660765191,44.235.216.0/24,6908,6908 2914 1299 209243 14618
1660765191,44.235.216.0/24,60501,60501 3269 6762 1299 209243 14618
1660765191,44.235.216.0/24,30132,30132 1299 209243 14618
1660765191,44.235.216.0/24,24482,24482 6453 1299 209243 14618
1660765192,44.235.216.0/24,59605,59605 1299 209243 14618
1660765194,44.235.216.0/24,209650,209650 34927 1299 209243 14618
1660765194,44.235.216.0/24,24482,24482 174 1299 209243 14618
1660765195,44.235.216.0/24,3320,3320 1299 209243 14618
1660765195,44.235.216.0/24,210312,210312 8298 25091 1299 209243 14618
1660765196,44.235.216.0/24,60501,60501 57264 174 1299 209243 14618
1660765199,44.235.216.0/24,8455,8455 3356 1299 209243 14618
1660765190,44.235.216.0/24,6908,6908 2914 1299 209243 14618
1660765190,44.235.216.0/24,3214,3214 1299 209243 14618
1660765190,44.235.216.0/24,199938,199938 1299 209243 14618
1660765190,44.235.216.0/24,209650,209650 34927 1299 209243 14618
1660765190,44.235.216.0/24,209650,209650 34927 6830 1299 209243 14618
1660765190,44.235.216.0/24,209650,209650 34927 34549 1299 209243 14618
1660765190,44.235.216.0/24,8218,8218 6461 1299 209243 14618
1660765190,44.235.216.0/24,6233,6233 1299 209243 14618
1660765190,44.235.216.0/24,35598,35598 1299 209243 14618
1660765190,44.235.216.0/24,35598,35598 6939 1299 209243 14618
1660765190,44.235.216.0/24,39351,39351 1299 209243 14618
1660765190,44.235.216.0/24,39351,39351 1299 209243 14618
1660765190,44.235.216.0/24,206313,206313 1273 1299 209243 14618
1660765190,44.235.216.0/24,206313,206313 1273 1299 209243 14618
1660765190,44.235.216.0/24,206313,206313 25291 1299 209243 14618
1660765190,44.235.216.0/24,206313,206313 9002 1299 209243 14618
1660765190,44.235.216.0/24,25160,25160 1299 209243 14618
1660765190,44.235.216.0/24,47147,47147 1299 209243 14618
1660765190,44.235.216.0/24,47147,47147 1299 209243 14618
1660765190,44.235.216.0/24,6830,6830 1299 209243 14618
1660765190,44.235.216.0/24,6453,6453 1299 209243 14618
1660765190,44.235.216.0/24,50673,50673 6762 1299 209243 14618
1660765190,44.235.216.0/24,34019,34019 200780 1299 209243 14618
1660765190,44.235.216.0/24,34019,34019 35280 1299 209243 14618
1660765190,44.235.216.0/24,24482,24482 6453 1299 209243 14618
1660765190,44.235.216.0/24,24482,24482 6453 1299 209243 14618
1660765190,44.235.216.0/24,8283,8283 38930 1299 209243 14618
1660765190,44.235.216.0/24,8283,8283 1299 209243 14618
1660765190,44.235.216.0/24,8888,8888 1299 209243 14618
1660765190,44.235.216.0/24,210312,210312 8298 8283 38930 1299 209243 14618
1660765190,44.235.216.0/24,210312,210312 8298 8283 8455 1299 209243 14618
1660765190,44.235.216.0/24,210312,210312 8298 8283 1299 209243 14618
