prefix,peer_asn,as_path
208.65.152.0/22,3741,3741 174 36561
208.65.152.0/22,4608,4608 1221 4637 36561
208.65.152.0/22,6881,6881 174 36561
208.65.152.0/22,3333,3333 3356 36561
208.65.152.0/22,4777,4777 2497 36561
208.65.152.0/22,3549,3549 36561
208.65.152.0/22,16186,16186 21318 21318 3549 36561
208.65.152.0/22,1930,1930 174 36561
208.65.152.0/22,7018,7018 1239 36561
208.65.152.0/22,34225,34225 1299 3549 36561
208.65.152.0/22,3741,3741 174 36561
208.65.152.0/22,3257,3257 3549 36561
