prefix,peer_asn,as_path
47.37.0.0/18,45896,45896 3356 33588
47.37.0.0/18,29608,29608 3356 33588
47.37.0.0/18,22652,22652 3356 33588
47.37.0.0/18,4608,4608 24130 7545 6939 33588
47.37.0.0/18,3549,3549 3356 33588
47.37.0.0/18,3333,3333 1136 24785 3356 33588
47.37.0.0/18,50300,50300 3356 33588
47.37.0.0/18,8758,8758 8220 3356 33588
47.37.0.0/18,1836,1836 3356 33588
