timestamp,prefix,peer_asn,as_path
1763695239,206.162.244.0/24,48185,48185 2914 15830 834
1763695242,206.162.244.0/24,7018,7018 2914 15830 834
1763695242,206.162.244.0/24,206499,206499 34549 2914 15830 834
1763695242,206.162.244.0/24,34549,34549 2914 15830 834
1763695242,206.162.244.0/24,852,852 2914 15830 834
1763695242,206.162.244.0/24,58057,58057 34549 2914 15830 834
1763695242,206.162.244.0/24,58057,58057 34549 2914 15830 834
1763695242,206.162.244.0/24,38001,38001 3491 2914 15830 834
1763695243,206.162.244.0/24,216285,216285 8280 6762 2914 15830 834
1763695243,206.162.244.0/24,216285,216285 8280 6762 2914 15830 834
1763695245,206.162.244.0/24,3333,3333 1136 2914 15830 834
1763695253,206.162.244.0/24,204092,204092 30781 2914 15830 834
1763695256,206.162.244.0/24,3333,3333 1257 2914 15830 834
1763695261,206.162.244.0/24,55720,55720 2914 15830 834
1763695262,206.162.244.0/24,132825,132825 2914 15830 834
1763695269,206.162.244.0/24,4608,4608 7575 2914 15830 834
1763695272,206.162.244.0/24,38001,38001 2914 15830 834
1763695303,206.162.244.0/24,37721,37721 2914 15830 834
1763695306,206.162.244.0/24,45049,45049 6696 2914 15830 834
1763695313,206.162.244.0/24,204092,204092 30781 2914 15830 834
1763695320,206.162.244.0/24,50300,50300 2914 15830 834
1763695329,206.162.244.0/24,3549,3549 3356 2914 15830 834
1763695371,206.162.244.0/24,14907,14907 2914 15830 834
1763695372,206.162.244.0/24,7018,7018 2914 15830 834
1763696128,206.162.244.0/24,34549,34549 54825 834
1763696128,206.162.244.0/24,204092,204092 34019 54825 834
1763696128,206.162.244.0/24,49432,49432 48362 54825 834
1763696128,206.162.244.0/24,3333,3333 12859 54825 834
1763696128,206.162.244.0/24,58057,58057 34549 54825 834
1763696128,206.162.244.0/24,58057,58057 34549 54825 834
1763696129,206.162.244.0/24,49673,49673 20485 54825 834
1763696129,206.162.244.0/24,49673,49673 20485 54825 834
1763696130,206.162.244.0/24,37721,37721 54825 834
1763696134,206.162.244.0/24,206499,206499 34549 54825 834
1763696135,206.162.244.0/24,58057,58057 1836 54825 834
1763696143,206.162.244.0/24,213241,213241 54825 834
1763700783,206.162.244.0/24,15562,15562 2914 15830 834
1763702671,206.162.244.0/24,34854,34854 1299 15830 834
1763702671,206.162.244.0/24,34927,34927 52025 1299 15830 834
1763702672,206.162.244.0/24,22652,22652 1299 15830 834
1763702672,206.162.244.0/24,7018,7018 1299 15830 834
1763702672,206.162.244.0/24,20205,20205 1299 15830 834
1763702672,206.162.244.0/24,61218,61218 6939 1299 15830 834
1763702672,206.162.244.0/24,1403,1403 1299 15830 834
1763702672,206.162.244.0/24,14907,14907 1299 15830 834
1763702678,206.162.244.0/24,34927,34927 56655 1299 15830 834
1763702682,206.162.244.0/24,55720,55720 6939 1299 15830 834
1763702682,206.162.244.0/24,20514,20514 1299 15830 834
1763702685,206.162.244.0/24,57381,57381 42708 1299 15830 834
1763702695,206.162.244.0/24,50304,50304 1299 15830 834
1763702695,206.162.244.0/24,57381,57381 50304 1299 15830 834
1763702695,206.162.244.0/24,50628,50628 1299 15830 834
1763702709,206.162.244.0/24,3549,3549 3356 1299 15830 834
1763702713,206.162.244.0/24,57821,57821 12586 3257 15830 834
1763704238,206.162.244.0/24,22652,22652 1299 15830 834
1763712845,206.162.244.0/24,206499,206499 34549 1299 15830 834
1763712845,206.162.244.0/24,204092,204092 34019 54825 834
1763712845,206.162.244.0/24,58057,58057 34549 1299 15830 834
1763712845,206.162.244.0/24,34549,34549 1299 15830 834
1763712845,206.162.244.0/24,204092,204092 30781 1299 15830 834
1763712845,206.162.244.0/24,49673,49673 3216 1299 15830 834
1763712845,206.162.244.0/24,49432,49432 48362 1299 15830 834
1763712845,206.162.244.0/24,3333,3333 1257 1299 15830 834
1763712845,206.162.244.0/24,58057,58057 174 396356 834
1763712845,206.162.244.0/24,24482,24482 54825 834
1763712845,206.162.244.0/24,24482,24482 54825 834
1763712846,206.162.244.0/24,24482,24482 2914 15830 834
1763712847,206.162.244.0/24,58057,58057 34549 2914 15830 834
1763712847,206.162.244.0/24,34854,34854 3257 15830 834
1763712847,206.162.244.0/24,34854,34854 3257 15830 834
1763712847,206.162.244.0/24,34854,34854 1299 15830 834
1763712847,206.162.244.0/24,206499,206499 34549 2914 15830 834
1763712847,206.162.244.0/24,34549,34549 2914 15830 834
1763712847,206.162.244.0/24,49432,49432 48362 1299 15830 834
1763712848,206.162.244.0/24,206499,206499 34549 174 396356 834
1763712848,206.162.244.0/24,34549,34549 2914 3257 15830 834
1763712848,206.162.244.0/24,34549,34549 174 396356 834
1763712848,206.162.244.0/24,13830,13830 971 174 1299 15830 834
1763712848,206.162.244.0/24,37721,37721 1299 15830 834
1763712848,206.162.244.0/24,58057,58057 34549 174 396356 834
1763712848,206.162.244.0/24,24482,24482 2914 15830 834
1763712848,206.162.244.0/24,48185,48185 1299 15830 834
1763712849,206.162.244.0/24,34854,34854 3257 15830 834
1763712849,206.162.244.0/24,34854,34854 1299 15830 834
1763712849,206.162.244.0/24,49432,49432 48362 1299 174 396356 834
1763712849,206.162.244.0/24,24482,24482 2914 15830 834
1763712849,206.162.244.0/24,24482,24482 2914 15830 834
1763712849,206.162.244.0/24,216285,216285 8280 6762 2914 15830 834
1763712850,206.162.244.0/24,15562,15562 2914 3257 15830 834
1763712850,206.162.244.0/24,49432,49432 48362 1299 15830 834
1763712850,206.162.244.0/24,3333,3333 1257 1299 15830 834
1763712850,206.162.244.0/24,57821,57821 12586 3257 1299 15830 834
1763712850,206.162.244.0/24,24482,24482 6453 2914 15830 834
1763712851,206.162.244.0/24,852,852 1299 15830 834
1763712851,206.162.244.0/24,216285,216285 8280 6762 1299 15830 834
1763712852,206.162.244.0/24,202365,202365 50673 9002 1299 15830 834
1763712854,206.162.244.0/24,213241,213241 9002 1299 15830 834
1763712857,206.162.244.0/24,45049,45049 6696 1299 15830 834
1763712859,206.162.244.0/24,17639,17639 174 396356 834
1763712859,206.162.244.0/24,4608,4608 4826 1299 15830 834
1763712860,206.162.244.0/24,15562,15562 2914 1299 15830 834
1763712860,206.162.244.0/24,3333,3333 1257 1299 15830 834
1763712862,206.162.244.0/24,34927,34927 56655 1299 15830 834
1763712862,206.162.244.0/24,58057,58057 1836 1299 15830 834
1763712863,206.162.244.0/24,55720,55720 2914 1299 15830 834
1763712863,206.162.244.0/24,44393,44393 35710 4809 1299 15830 834
1763712864,206.162.244.0/24,132825,132825 174 396356 834
1763712867,206.162.244.0/24,50304,50304 1299 15830 834
1763712868,206.162.244.0/24,34549,34549 6830 1299 15830 834
1763712868,206.162.244.0/24,34549,34549 2914 1299 15830 834
1763712868,206.162.244.0/24,58057,58057 34549 6830 1299 15830 834
1763712868,206.162.244.0/24,58057,58057 34549 2914 1299 15830 834
1763712870,206.162.244.0/24,34854,34854 1299 174 396356 834
1763712870,206.162.244.0/24,49432,49432 48362 1299 174 396356 834
1763712871,206.162.244.0/24,3333,3333 1136 2914 15830 834
1763712871,206.162.244.0/24,58057,58057 174 1299 15830 834
1763712871,206.162.244.0/24,34927,34927 52025 174 1299 15830 834
1763712871,206.162.244.0/24,34927,34927 1299 15830 834
1763712871,206.162.244.0/24,34927,34927 52025 1299 15830 834
1763712871,206.162.244.0/24,1403,1403 1299 174 396356 834
1763712871,206.162.244.0/24,14907,14907 3356 1299 15830 834
1763712871,206.162.244.0/24,14907,14907 1299 15830 834
1763712871,206.162.244.0/24,7018,7018 1299 15830 834
1763712871,206.162.244.0/24,37721,37721 1299 15830 834
1763712871,206.162.244.0/24,29504,29504 15935 174 1299 15830 834
1763712872,206.162.244.0/24,58057,58057 34549 2914 1299 15830 834
1763712872,206.162.244.0/24,34549,34549 2914 1299 15830 834
1763712872,206.162.244.0/24,216285,216285 8280 6762 1299 15830 834
1763712873,206.162.244.0/24,206499,206499 34549 2914 1299 15830 834
1763712873,206.162.244.0/24,206499,206499 34549 2914 1299 15830 834
1763712873,206.162.244.0/24,24482,24482 2914 1299 15830 834
1763712874,206.162.244.0/24,37721,37721 1299 174 396356 834
1763712875,206.162.244.0/24,37721,37721 1299 174 396356 834
1763712875,206.162.244.0/24,38001,38001 3491 174 396356 834
1763712875,206.162.244.0/24,20514,20514 1299 174 396356 834
1763712876,206.162.244.0/24,50628,50628 1299 174 396356 834
1763712877,206.162.244.0/24,34854,34854 3257 1299 15830 834
1763712877,206.162.244.0/24,202365,202365 50673 174 396356 834
1763712877,206.162.244.0/24,34927,34927 56655 1299 174 396356 834
1763712877,206.162.244.0/24,49432,49432 48362 1764 2914 1299 15830 834
1763712877,206.162.244.0/24,3333,3333 3320 1299 15830 834
1763712877,206.162.244.0/24,34800,34800 58057 50673 174 396356 834
1763712878,206.162.244.0/24,44393,44393 58057 6939 1299 15830 834
1763712878,206.162.244.0/24,49432,49432 48362 1299 174 396356 834
1763712879,206.162.244.0/24,204092,204092 30781 3356 174 396356 834
1763712879,206.162.244.0/24,15562,15562 2914 1299 15830 834
1763712881,206.162.244.0/24,59919,59919 12779 3257 15830 834
1763712881,206.162.244.0/24,44393,44393 394256 174 1299 15830 834
1763712881,206.162.244.0/24,14907,14907 3356 1299 15830 834
1763712881,206.162.244.0/24,61218,61218 6939 1299 174 396356 834
1763712881,206.162.244.0/24,61218,61218 6939 1299 174 396356 834
1763712882,206.162.244.0/24,34854,34854 3257 1299 15830 834
1763712882,206.162.244.0/24,34854,34854 1299 174 396356 834
1763712882,206.162.244.0/24,206499,206499 34549 6830 1299 15830 834
1763712882,206.162.244.0/24,20205,20205 1299 174 396356 834
1763712882,206.162.244.0/24,34549,34549 6830 1299 15830 834
1763712882,206.162.244.0/24,852,852 2914 1299 15830 834
1763712882,206.162.244.0/24,15562,15562 2914 3257 396356 834
1763712882,206.162.244.0/24,57821,57821 12586 1299 174 396356 834
1763712882,206.162.244.0/24,58057,58057 34549 2914 1299 15830 834
1763712882,206.162.244.0/24,58057,58057 34549 6830 1299 15830 834
1763712882,206.162.244.0/24,58057,58057 34549 6830 1299 15830 834
1763712882,206.162.244.0/24,7018,7018 1299 15830 834
1763712882,206.162.244.0/24,24482,24482 2914 3257 396356 834
1763712883,206.162.244.0/24,852,852 2914 3257 396356 834
1763712883,206.162.244.0/24,206499,206499 34549 2914 3257 396356 834
1763712883,206.162.244.0/24,34549,34549 2914 3257 396356 834
1763712883,206.162.244.0/24,216285,216285 8280 174 1299 15830 834
1763712883,206.162.244.0/24,34927,34927 52025 174 1299 15830 834
1763712884,206.162.244.0/24,34927,34927 52025 1299 174 396356 834
1763712884,206.162.244.0/24,58057,58057 34549 2914 3257 396356 834
1763712884,206.162.244.0/24,216285,216285 8280 6762 174 396356 834
1763712886,206.162.244.0/24,17639,17639 3491 174 396356 834
1763712886,206.162.244.0/24,3549,3549 3356 1299 15830 834
1763712887,206.162.244.0/24,45049,45049 6696 2914 3257 396356 834
1763712887,206.162.244.0/24,216285,216285 8280 174 1299 15830 834
1763712889,206.162.244.0/24,49673,49673 12389 174 396356 834
1763712891,206.162.244.0/24,58057,58057 174 1299 15830 834
1763712893,206.162.244.0/24,44393,44393 58057 50673 174 396356 834
1763712894,206.162.244.0/24,14907,14907 3356 1299 15830 834
1763712894,206.162.244.0/24,55720,55720 2914 3257 396356 834
1763712895,206.162.244.0/24,132825,132825 174 1299 15830 834
1763712896,206.162.244.0/24,216285,216285 8280 174 3257 396356 834
1763712897,206.162.244.0/24,49673,49673 12389 174 396356 834
1763712897,206.162.244.0/24,49673,49673 3216 1299 174 396356 834
1763712897,206.162.244.0/24,50304,50304 1299 174 396356 834
1763712898,206.162.244.0/24,59919,59919 9002 3356 174 396356 834
1763712898,206.162.244.0/24,57381,57381 50304 1299 174 396356 834
1763712901,206.162.244.0/24,29504,29504 15935 174 3257 396356 834
1763712906,206.162.244.0/24,38001,38001 2914 3257 396356 834
1763712907,206.162.244.0/24,202365,202365 50673 174 1299 15830 834
1763712907,206.162.244.0/24,44393,44393 394256 174 1299 15830 834
1763712907,206.162.244.0/24,44393,44393 394256 6327 1299 15830 834
1763712907,206.162.244.0/24,34800,34800 58057 50673 174 1299 15830 834
1763712908,206.162.244.0/24,34854,34854 3320 1299 15830 834
1763712908,206.162.244.0/24,13830,13830 971 174 3257 396356 834
1763712908,206.162.244.0/24,49432,49432 48362 1764 2914 3257 396356 834
1763712909,206.162.244.0/24,34927,34927 56655 1299 15830 834
1763712909,206.162.244.0/24,37721,37721 1299 174 396356 834
1763712910,206.162.244.0/24,20205,20205 174 3257 396356 834
1763712910,206.162.244.0/24,1403,1403 6461 1299 15830 834
1763712912,206.162.244.0/24,44393,44393 394256 174 3257 396356 834
1763712912,206.162.244.0/24,1403,1403 174 3257 396356 834
1763712912,206.162.244.0/24,55720,55720 2914 3257 396356 834
1763712913,206.162.244.0/24,34927,34927 52025 174 3257 396356 834
1763712914,206.162.244.0/24,213241,213241 9002 3356 174 396356 834
1763712915,206.162.244.0/24,3549,3549 3356 1299 15830 834
1763712916,206.162.244.0/24,17639,17639 174 1299 15830 834
1763712917,206.162.244.0/24,59919,59919 9002 3356 2914 15830 834
1763712919,206.162.244.0/24,49673,49673 3216 3356 174 396356 834
1763712921,206.162.244.0/24,206499,206499 34549 3320 1299 15830 834
1763712921,206.162.244.0/24,34549,34549 3320 1299 15830 834
1763712921,206.162.244.0/24,58057,58057 34549 3320 1299 15830 834
1763712921,206.162.244.0/24,4608,4608 7575 2914 3257 396356 834
1763712921,206.162.244.0/24,24482,24482 2914 3257 396356 834
1763712922,206.162.244.0/24,24482,24482 2914 3257 396356 834
1763712922,206.162.244.0/24,24482,24482 2914 3257 396356 834
1763712922,206.162.244.0/24,24482,24482 2914 3257 396356 834
1763712922,206.162.244.0/24,24482,24482 2914 3257 396356 834
1763712922,206.162.244.0/24,24482,24482 2914 3257 396356 834
1763712922,206.162.244.0/24,24482,24482 6453 3257 396356 834
1763712923,206.162.244.0/24,852,852 174 3257 396356 834
1763712923,206.162.244.0/24,49432,49432 48362 1764 3356 2914 15830 834
1763712923,206.162.244.0/24,44393,44393 394256 174 3257 396356 834
1763712923,206.162.244.0/24,44393,44393 394256 174 3257 396356 834
1763712924,206.162.244.0/24,55720,55720 132825 2914 3257 396356 834
1763712925,206.162.244.0/24,132825,132825 2914 3257 396356 834
1763712926,206.162.244.0/24,216285,216285 8280 3356 2914 15830 834
1763712931,206.162.244.0/24,29504,29504 15935 9002 3356 2914 15830 834
1763712932,206.162.244.0/24,328840,328840 327727 174 1299 15830 834
1763712935,206.162.244.0/24,20514,20514 2119 3356 2914 15830 834
1763712937,206.162.244.0/24,202365,202365 50673 174 3257 396356 834
1763712937,206.162.244.0/24,44393,44393 35710 4809 3320 1299 15830 834
1763712937,206.162.244.0/24,34800,34800 58057 50673 174 3257 396356 834
1763712937,206.162.244.0/24,50628,50628 6453 2914 15830 834
1763712937,206.162.244.0/24,38001,38001 7473 6461 1299 15830 834
1763712938,206.162.244.0/24,13830,13830 3356 1299 15830 834
1763712940,206.162.244.0/24,204092,204092 30781 3356 2914 15830 834
1763712943,206.162.244.0/24,55720,55720 9930 6453 3257 396356 834
1763712944,206.162.244.0/24,213241,213241 9002 3356 2914 15830 834
1763712944,206.162.244.0/24,34927,34927 52025 174 3257 396356 834
1763712944,206.162.244.0/24,34927,34927 12186 174 3257 396356 834
1763712945,206.162.244.0/24,17639,17639 3356 1299 15830 834
1763712948,206.162.244.0/24,1403,1403 577 6453 3257 396356 834
1763712949,206.162.244.0/24,49673,49673 3216 3356 2914 15830 834
1763712952,206.162.244.0/24,4608,4608 7575 3356 2914 15830 834
1763712953,206.162.244.0/24,3333,3333 3320 2914 15830 834
1763712955,206.162.244.0/24,55720,55720 132825 174 3257 396356 834
1763712962,206.162.244.0/24,58057,58057 1836 3356 2914 15830 834
1763712968,206.162.244.0/24,202365,202365 50673 6453 3257 15830 834
1763712968,206.162.244.0/24,50628,50628 6453 3257 15830 834
1763712968,206.162.244.0/24,34800,34800 58057 50673 6453 3257 15830 834
1763712970,206.162.244.0/24,13830,13830 3356 2914 15830 834
1763712980,206.162.244.0/24,14907,14907 3356 2914 15830 834
1763712981,206.162.244.0/24,3549,3549 3356 1299 15830 834
1763712985,206.162.244.0/24,17639,17639 9304 6453 3257 396356 834
1763712998,206.162.244.0/24,202365,202365 50673 6453 2914 15830 834
1763712998,206.162.244.0/24,34800,34800 58057 50673 6453 2914 15830 834
1763712998,206.162.244.0/24,50628,50628 6453 2914 15830 834
1763713009,206.162.244.0/24,3549,3549 3356 2914 15830 834
1763713022,206.162.244.0/24,50300,50300 3257 15830 834
1763713031,206.162.244.0/24,17639,17639 3356 2914 15830 834
1763713032,206.162.244.0/24,50300,50300 174 396356 834
1763713044,206.162.244.0/24,3333,3333 3320 2914 15830 834
1763713046,206.162.244.0/24,202365,202365 50673 6453 3257 396356 834
1763713046,206.162.244.0/24,29504,29504 15935 9002 3356 2914 15830 834
